"";"Statistik_Code";"Statistik_Label";"Tabelle";"Jahr";"AGS";"AGS_Label";"Merkmal";"Merkmal_Label";"Anzahl"
"1520";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14522";"Mittelsachsen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"12"
"1521";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14522";"Mittelsachsen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"14"
"1522";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14522";"Mittelsachsen, Landkreis";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";"1"
"1523";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14523";"Vogtlandkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"53"
"1524";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14523";"Vogtlandkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"22"
"1525";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14523";"Vogtlandkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"9"
"1526";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14523";"Vogtlandkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"8"
"1527";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14524";"Zwickau, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"62"
"1528";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14524";"Zwickau, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"31"
"1529";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14524";"Zwickau, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"16"
"1530";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14524";"Zwickau, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"14"
"1531";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14612";"Dresden, kreisfreie Stadt";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"85"
"1532";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14612";"Dresden, kreisfreie Stadt";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"41"
"1533";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14612";"Dresden, kreisfreie Stadt";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"29"
"1534";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14612";"Dresden, kreisfreie Stadt";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";"3"
"1535";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14612";"Dresden, kreisfreie Stadt";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"17"
"1536";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14612";"Dresden, kreisfreie Stadt";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";"2"
"1537";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14625";"Bautzen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"76"
"1538";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14625";"Bautzen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"36"
"1539";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14625";"Bautzen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"11"
"1540";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14625";"Bautzen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"12"
"1541";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14626";"Görlitz, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"61"
"1542";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14626";"Görlitz, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"28"
"1543";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14626";"Görlitz, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"9"
"1544";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14626";"Görlitz, Landkreis";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";"1"
"1545";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14626";"Görlitz, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"13"
"1546";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14627";"Meißen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"48"
"1547";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14627";"Meißen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"25"
"1548";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14627";"Meißen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"10"
"1549";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14627";"Meißen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"9"
"1550";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"59"
"1551";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"23"
"1552";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"8"
"1553";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"11"
"1554";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14713";"Leipzig, kreisfreie Stadt";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"82"
"1555";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14713";"Leipzig, kreisfreie Stadt";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"35"
"1556";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14713";"Leipzig, kreisfreie Stadt";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"25"
"1557";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14713";"Leipzig, kreisfreie Stadt";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";"2"
"1558";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14713";"Leipzig, kreisfreie Stadt";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"20"
"1559";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14713";"Leipzig, kreisfreie Stadt";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";"3"
"1560";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14729";"Leipzig, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"57"
"1561";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14729";"Leipzig, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"20"
"1562";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14729";"Leipzig, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"13"
"1563";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14729";"Leipzig, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"7"
"1564";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14730";"Nordsachsen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"51"
"1565";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14730";"Nordsachsen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"18"
"1566";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14730";"Nordsachsen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"7"
"1567";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2020";"14730";"Nordsachsen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"8"
"1568";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14511";"Chemnitz, kreisfreie Stadt";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"45"
"1569";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14511";"Chemnitz, kreisfreie Stadt";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"17"
"1570";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14511";"Chemnitz, kreisfreie Stadt";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"10"
"1571";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14511";"Chemnitz, kreisfreie Stadt";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";"2"
"1572";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14511";"Chemnitz, kreisfreie Stadt";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"12"
"1573";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14511";"Chemnitz, kreisfreie Stadt";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";"3"
"1574";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14521";"Erzgebirgskreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"89"
"1575";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14521";"Erzgebirgskreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"39"
"1576";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14521";"Erzgebirgskreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"13"
"1577";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14521";"Erzgebirgskreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"11"
"1578";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14521";"Erzgebirgskreis";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";"1"
"1579";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14522";"Mittelsachsen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"73"
"1580";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14522";"Mittelsachsen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"29"
"1581";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14522";"Mittelsachsen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"12"
"1582";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14522";"Mittelsachsen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"14"
"1583";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14522";"Mittelsachsen, Landkreis";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";"1"
"1584";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14523";"Vogtlandkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"53"
"1585";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14523";"Vogtlandkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"22"
"1586";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14523";"Vogtlandkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"9"
"1587";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14523";"Vogtlandkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"8"
"1588";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14524";"Zwickau, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"62"
"1589";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14524";"Zwickau, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"31"
"1590";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14524";"Zwickau, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"16"
"1591";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14524";"Zwickau, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"14"
"1592";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14612";"Dresden, kreisfreie Stadt";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"85"
"1593";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14612";"Dresden, kreisfreie Stadt";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"40"
"1594";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14612";"Dresden, kreisfreie Stadt";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"28"
"1595";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14612";"Dresden, kreisfreie Stadt";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";"2"
"1596";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14612";"Dresden, kreisfreie Stadt";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"17"
"1597";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14612";"Dresden, kreisfreie Stadt";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";"2"
"1598";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14625";"Bautzen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"76"
"1599";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14625";"Bautzen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"37"
"1600";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14625";"Bautzen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"11"
"1601";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14625";"Bautzen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"12"
"1602";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14626";"Görlitz, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"60"
"1603";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14626";"Görlitz, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"28"
"1604";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14626";"Görlitz, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"9"
"1605";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14626";"Görlitz, Landkreis";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";"1"
"1606";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14626";"Görlitz, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"13"
"1607";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14627";"Meißen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"48"
"1608";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14627";"Meißen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"25"
"1609";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14627";"Meißen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"10"
"1610";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14627";"Meißen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"9"
"1611";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"58"
"1612";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"23"
"1613";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"8"
"1614";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"11"
"1615";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"79"
"1616";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"34"
"1617";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"24"
"1618";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";"2"
"1619";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"19"
"1620";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";"3"
"1621";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14729";"Leipzig, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"57"
"1622";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14729";"Leipzig, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"20"
"1623";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14729";"Leipzig, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"13"
"1624";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14729";"Leipzig, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"7"
"1625";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14730";"Nordsachsen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"51"
"1626";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14730";"Nordsachsen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"18"
"1627";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14730";"Nordsachsen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"7"
"1628";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14730";"Nordsachsen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"8"
"1629";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"45"
"1630";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"16"
"1631";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"10"
"1632";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";"2"
"1633";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"12"
"1634";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";"3"
"1635";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14521";"Erzgebirgskreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"89"
"1636";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14521";"Erzgebirgskreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"39"
"1637";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14521";"Erzgebirgskreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"13"
"1638";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14521";"Erzgebirgskreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"11"
"1639";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14521";"Erzgebirgskreis";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";"1"
"1640";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14522";"Mittelsachsen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"73"
"1641";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14522";"Mittelsachsen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"29"
"1642";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14522";"Mittelsachsen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"12"
"1643";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14522";"Mittelsachsen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"14"
"1644";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14522";"Mittelsachsen, Landkreis";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";"1"
"1645";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14523";"Vogtlandkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"53"
"1646";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14523";"Vogtlandkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"22"
"1647";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14523";"Vogtlandkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"8"
"1648";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14523";"Vogtlandkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"8"
"1649";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14524";"Zwickau, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"62"
"1650";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14524";"Zwickau, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"30"
"1651";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14524";"Zwickau, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"16"
"1652";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14524";"Zwickau, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"14"
"1653";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"82"
"1654";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"38"
"1655";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Gymnasien";"Schulart (allgemeinbildende Schulen)";"26"
"1656";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";"2"
"1657";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";"17"
"1658";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";"2"
"1659";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14625";"Bautzen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";"76"
"1660";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14625";"Bautzen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";"37"
